Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
02/08/2021,Sex_Female,"21,767,337",59.3,58.3,"7,808,418",12.9,4.6,63.4,62,0,0,63.4,0,0,0
02/08/2021,Race_eth_unknown,"11,112,021",42.4,29.8,"3,968,006",,,46.1,31.5,0,0,46.1,0,0,0
02/08/2021,Race_eth_NHMult_Oth,"2,553,529",9.7,6.8,"985,040",34.8,13.4,11.4,7.8,0,0,11.4,0,0,0
02/08/2021,Ages_25-39_yrs,"5,886,447",15.8,15.8,"2,970,903",8.6,4.3,23.6,23.6,0,0,23.6,0,0,0
02/08/2021,Age_unknown,"6,596",0,0,415,,,0,0,0,0,0,0,0,0
02/07/2021,Sex_Female,"21,310,501",59.4,58.4,"7,398,906",12.6,4.4,63.7,62.3,0,0,63.7,0,0,0
02/07/2021,Race_eth_unknown,"10,881,545",42.5,29.8,"3,769,440",,,46.5,31.7,0,0,46.5,0,0,0
02/07/2021,Ages_5-11_yrs,"3,237",0,0,114,0,0,0,0,0,0,0,0,0,0
02/07/2021,Race_eth_NHMult_Oth,"2,516,843",9.8,6.9,"938,232",34.3,12.8,11.6,7.9,0,0,11.6,0,0,0
02/07/2021,Race_eth_known,"25,588,095",99.9,70.2,"8,111,582",,,99.9,68.3,0,0,99.9,0,0,0
02/07/2021,Ages_<5yrs,"3,025",0,0,813,0,0,0,0,0,0,0,0,0,0
02/07/2021,Ages_16-17_yrs,"39,676",0.1,0.1,"9,713",0.5,0.1,0.1,0.1,0,0,0.1,0,0,0
02/07/2021,Race_eth_NHNHOPI,"64,778",0.3,0.2,"24,184",7,2.6,0.3,0.2,0,0,0.3,0,0,0
02/07/2021,Race_eth_NHAsian,"1,409,453",5.5,3.9,"495,753",7.4,2.6,6.1,4.2,0,0,6.1,0,0,0
02/07/2021,Ages_12-17_yrs,"42,612",0.1,0.1,"10,352",0.2,0,0.1,0.1,0,0,0.1,0,0,0
02/07/2021,US,"36,469,657",,100,"11,881,023",11,3.6,,100,0,,100,,0,0
02/07/2021,Race_eth_NHBlack,"1,600,591",6.3,4.4,"454,986",3.9,1.1,5.6,3.8,0,0,5.6,0,0,0
02/07/2021,Sex_Male,"14,585,767",40.6,40,"4,211,212",8.9,2.6,36.3,35.4,0,0,36.3,0,0,0
02/07/2021,Ages_18-24_yrs,"1,298,947",3.6,3.6,"513,391",4.2,1.7,4.3,4.3,0,0,4.3,0,0,0
02/07/2021,Ages_50-64_yrs,"7,169,045",19.7,19.7,"3,050,970",11.3,4.8,25.7,25.7,0,0,25.7,0,0,0
02/07/2021,Ages_25-39_yrs,"5,814,545",15.9,15.9,"2,859,283",8.5,4.2,24.1,24.1,0,0,24.1,0,0,0
02/07/2021,Age_unknown,"6,264",0,0,297,,,0,0,0,0,0,0,0,0
02/07/2021,Ages_12-15_yrs,"2,936",0,0,639,0,0,0,0,0,0,0,0,0,0
02/07/2021,Sex_known,"35,896,268",99.9,98.4,"11,610,118",,,99.9,97.7,0,0,99.9,0,0,0
02/07/2021,Ages_65-74_yrs,"8,671,670",23.8,23.8,"1,662,095",27.2,5.2,14,14,0,0,14,0,0,0
02/07/2021,Ages_75+_yrs,"9,251,281",25.4,25.4,"1,810,226",40.4,7.9,15.2,15.2,0,0,15.2,0,0,0
02/07/2021,Age_known,"36,463,393",99.9,99.9,"11,880,726",,,99.9,99.9,0,0,99.9,0,0,0
02/07/2021,Race_eth_Hispanic,"2,666,567",10.4,7.3,"848,874",4.2,1.3,10.5,7.1,0,0,10.5,0,0,0
02/07/2021,Sex_unknown,"573,389",1.6,1.6,"270,905",,,2.3,2.3,0,0,2.3,0,0,0
02/07/2021,Ages_<12yrs,"7,931",0,0,"1,110",0,0,0,0,0,0,0,0,0,0
02/07/2021,Race_eth_NHWhite,"16,928,093",66.2,46.4,"5,198,907",8.6,2.6,64.1,43.8,0,0,64.1,0,0,0
02/07/2021,Ages_40-49_yrs,"4,207,362",11.5,11.5,"1,973,299",10.3,4.8,16.6,16.6,0,0,16.6,0,0,0
02/07/2021,Race_eth_NHAIAN,"401,770",1.6,1.1,"150,646",16.5,6.2,1.9,1.3,0,0,1.9,0,0,0
02/06/2021,Race_eth_Hispanic,"2,644,186",10.4,7.3,"838,579",4.1,1.3,10.5,7.2,0,0,10.5,0,0,0
02/06/2021,Ages_<5yrs,"3,019",0,0,812,0,0,0,0,0,0,0,0,0,0
02/06/2021,Sex_Male,"14,467,428",40.6,40,"4,149,969",8.9,2.5,36.2,35.4,0,0,36.2,0,0,0
02/06/2021,Ages_<12yrs,"7,898",0,0,"1,107",0,0,0,0,0,0,0,0,0,0
02/06/2021,Race_eth_NHMult_Oth,"2,500,080",9.8,6.9,"920,756",34.1,12.5,11.5,7.9,0,0,11.5,0,0,0
02/06/2021,Race_eth_NHWhite,"16,794,194",66.2,46.4,"5,124,733",8.5,2.6,64.1,43.7,0,0,64.1,0,0,0
02/06/2021,Race_eth_known,"25,385,680",99.9,70.1,"7,993,551",,,99.9,68.2,0,0,99.9,0,0,0
02/06/2021,Ages_16-17_yrs,"39,276",0.1,0.1,"9,475",0.5,0.1,0.1,0.1,0,0,0.1,0,0,0
02/06/2021,Ages_25-39_yrs,"5,787,286",16,16,"2,833,755",8.5,4.1,24.2,24.2,0,0,24.2,0,0,0
02/06/2021,Ages_12-17_yrs,"42,182",0.1,0.1,"10,109",0.2,0,0.1,0.1,0,0,0.1,0,0,0
02/06/2021,Sex_unknown,"571,812",1.6,1.6,"270,050",,,2.4,2.3,0,0,2.4,0,0,0
02/06/2021,Ages_18-24_yrs,"1,291,390",3.6,3.6,"506,806",4.2,1.7,4.3,4.3,0,0,4.3,0,0,0
02/06/2021,Sex_known,"35,621,404",99.9,98.4,"11,454,475",,,99.9,97.7,0,0,99.9,0,0,0
02/06/2021,Race_eth_NHNHOPI,"64,413",0.3,0.2,"23,910",6.9,2.6,0.3,0.2,0,0,0.3,0,0,0
02/06/2021,Race_eth_NHBlack,"1,587,573",6.3,4.4,"448,220",3.9,1.1,5.6,3.8,0,0,5.6,0,0,0
02/06/2021,Race_eth_unknown,"10,807,519",42.6,29.9,"3,730,973",,,46.7,31.8,0,0,46.7,0,0,0
02/06/2021,Ages_12-15_yrs,"2,906",0,0,634,0,0,0,0,0,0,0,0,0,0
02/06/2021,Ages_50-64_yrs,"7,128,130",19.7,19.7,"3,021,390",11.2,4.7,25.8,25.8,0,0,25.8,0,0,0
02/06/2021,Ages_5-11_yrs,"3,213",0,0,112,0,0,0,0,0,0,0,0,0,0
02/06/2021,Ages_75+_yrs,"9,173,457",25.4,25.3,"1,766,903",40,7.7,15.1,15.1,0,0,15.1,0,0,0
02/06/2021,Race_eth_NHAIAN,"401,240",1.6,1.1,"149,879",16.5,6.2,1.9,1.3,0,0,1.9,0,0,0
02/06/2021,Age_unknown,"6,245",0,0,297,,,0,0,0,0,0,0,0,0
02/06/2021,Age_known,"36,186,971",99.9,99.9,"11,724,228",,,99.9,99.9,0,0,99.9,0,0,0
02/06/2021,Sex_Female,"21,153,976",59.4,58.4,"7,304,506",12.6,4.3,63.8,62.3,0,0,63.8,0,0,0
02/06/2021,US,"36,193,216",,100,"11,724,525",10.9,3.5,,100,0,,100,,0,0
02/06/2021,Ages_40-49_yrs,"4,186,151",11.6,11.6,"1,955,657",10.3,4.8,16.7,16.7,0,0,16.7,0,0,0
02/06/2021,Race_eth_NHAsian,"1,393,994",5.5,3.9,"487,474",7.3,2.6,6.1,4.2,0,0,6.1,0,0,0
02/06/2021,Ages_65-74_yrs,"8,570,477",23.7,23.7,"1,628,501",26.9,5.1,13.9,13.9,0,0,13.9,0,0,0
02/05/2021,Ages_12-15_yrs,"2,855",0,0,623,0,0,0,0,0,0,0,0,0,0
02/05/2021,Race_eth_NHBlack,"1,535,447",6.2,4.3,"429,851",3.7,1,5.6,3.8,0,0,5.6,0,0,0
02/05/2021,Ages_25-39_yrs,"5,705,987",16.1,16.1,"2,764,251",8.3,4,24.5,24.5,0,0,24.5,0,0,0
02/05/2021,Sex_known,"34,776,927",99.9,98.4,"11,035,560",,,99.9,97.6,0,0,99.9,0,0,0
02/05/2021,Ages_<5yrs,"3,002",0,0,802,0,0,0,0,0,0,0,0,0,0
02/05/2021,Sex_unknown,"565,672",1.6,1.6,"267,606",,,2.4,2.4,0,0,2.4,0,0,0
02/05/2021,Age_known,"35,336,402",99.9,99.9,"11,302,872",,,99.9,99.9,0,0,99.9,0,0,0
02/05/2021,Race_eth_NHAsian,"1,356,186",5.5,3.8,"468,307",7.1,2.5,6.1,4.1,0,0,6.1,0,0,0
02/05/2021,Sex_Female,"20,672,564",59.4,58.5,"7,048,133",12.3,4.2,63.9,62.4,0,0,63.9,0,0,0
02/05/2021,Race_eth_NHWhite,"16,384,810",66.2,46.4,"4,910,587",8.3,2.5,64,43.4,0,0,64,0,0,0
02/05/2021,Race_eth_Hispanic,"2,572,829",10.4,7.3,"807,057",4,1.3,10.5,7.1,0,0,10.5,0,0,0
02/05/2021,Sex_Male,"14,104,363",40.6,39.9,"3,987,427",8.6,2.4,36.1,35.3,0,0,36.1,0,0,0
02/05/2021,Race_eth_NHNHOPI,"62,894",0.3,0.2,"23,120",6.8,2.5,0.3,0.2,0,0,0.3,0,0,0
02/05/2021,Ages_5-11_yrs,"3,202",0,0,108,0,0,0,0,0,0,0,0,0,0
02/05/2021,Ages_16-17_yrs,"37,160",0.1,0.1,"8,969",0.4,0.1,0.1,0.1,0,0,0.1,0,0,0
02/05/2021,Race_eth_NHAIAN,"386,660",1.6,1.1,"148,099",15.9,6.1,1.9,1.3,0,0,1.9,0,0,0
02/05/2021,Ages_12-17_yrs,"40,015",0.1,0.1,"9,592",0.2,0,0.1,0.1,0,0,0.1,0,0,0
02/05/2021,Ages_40-49_yrs,"4,122,063",11.7,11.7,"1,908,219",10.1,4.7,16.9,16.9,0,0,16.9,0,0,0
02/05/2021,Race_eth_known,"24,754,136",99.9,70,"7,672,101",,,99.9,67.9,0,0,99.9,0,0,0
02/05/2021,Race_eth_unknown,"10,588,446",42.8,30,"3,631,064",,,47.3,32.1,0,0,47.3,0,0,0
02/05/2021,Ages_65-74_yrs,"8,272,040",23.4,23.4,"1,530,492",25.9,4.8,13.5,13.5,0,0,13.5,0,0,0
02/05/2021,Ages_75+_yrs,"8,923,744",25.3,25.2,"1,658,403",39,7.2,14.7,14.7,0,0,14.7,0,0,0
02/05/2021,Ages_18-24_yrs,"1,267,749",3.6,3.6,"488,446",4.1,1.6,4.3,4.3,0,0,4.3,0,0,0
02/05/2021,Ages_50-64_yrs,"6,996,972",19.8,19.8,"2,942,378",11,4.6,26,26,0,0,26,0,0,0
02/05/2021,US,"35,342,599",,100,"11,303,166",10.6,3.4,,100,0,,100,,0,0
02/05/2021,Ages_<12yrs,"7,832",0,0,"1,091",0,0,0,0,0,0,0,0,0,0
02/05/2021,Age_unknown,"6,197",0,0,294,,,0,0,0,0,0,0,0,0
02/05/2021,Race_eth_NHMult_Oth,"2,455,310",9.9,6.9,"885,080",33.4,12.1,11.5,7.8,0,0,11.5,0,0,0
02/04/2021,Ages_75+_yrs,"8,536,439",25.1,25.1,"1,459,710",37.3,6.4,14.1,14.1,0,0,14.1,0,0,0
02/04/2021,Ages_16-17_yrs,"35,554",0.1,0.1,"8,126",0.4,0.1,0.1,0.1,0,0,0.1,0,0,0
02/04/2021,Ages_<12yrs,"7,716",0,0,"1,048",0,0,0,0,0,0,0,0,0,0
02/04/2021,Ages_5-11_yrs,"3,161",0,0,104,0,0,0,0,0,0,0,0,0,0
02/04/2021,Ages_18-24_yrs,"1,230,525",3.6,3.6,"444,731",4,1.5,4.3,4.3,0,0,4.3,0,0,0
02/04/2021,Age_unknown,"5,999",0,0,270,,,0,0,0,0,0,0,0,0
02/04/2021,Race_eth_Hispanic,"2,459,840",10.4,7.2,"734,443",3.9,1.2,10.5,7.1,0,0,10.5,0,0,0
02/04/2021,Race_eth_NHMult_Oth,"2,383,329",10,7,"822,914",32.5,11.2,11.8,8,0,0,11.8,0,0,0
02/04/2021,Ages_12-15_yrs,"2,807",0,0,608,0,0,0,0,0,0,0,0,0,0
02/04/2021,Sex_Female,"19,905,165",59.5,58.6,"6,448,376",11.8,3.8,63.9,62.3,0,0,63.9,0,0,0
02/04/2021,Race_eth_known,"23,752,773",99.9,69.9,"6,981,434",,,99.9,67.5,0,0,99.9,0,0,0
02/04/2021,Ages_50-64_yrs,"6,779,889",20,19.9,"2,720,023",10.7,4.3,26.3,26.3,0,0,26.3,0,0,0
02/04/2021,Age_known,"33,983,626",99.9,99.9,"10,343,695",,,99.9,99.9,0,0,99.9,0,0,0
02/04/2021,Ages_25-39_yrs,"5,569,856",16.4,16.4,"2,575,936",8.1,3.8,24.9,24.9,0,0,24.9,0,0,0
02/04/2021,Race_eth_NHAsian,"1,305,945",5.5,3.8,"432,434",6.9,2.3,6.2,4.2,0,0,6.2,0,0,0
02/04/2021,Race_eth_unknown,"10,236,835",43.1,30.1,"3,362,530",,,48.2,32.5,0,0,48.2,0,0,0
02/04/2021,Sex_known,"33,434,526",99.9,98.4,"10,083,651",,,99.9,97.5,0,0,99.9,0,0,0
02/04/2021,Ages_<5yrs,"2,963",0,0,777,0,0,0,0,0,0,0,0,0,0
02/04/2021,Ages_40-49_yrs,"4,015,285",11.8,11.8,"1,774,413",9.8,4.4,17.2,17.2,0,0,17.2,0,0,0
02/04/2021,Race_eth_NHNHOPI,"60,979",0.3,0.2,"21,285",6.6,2.3,0.3,0.2,0,0,0.3,0,0,0
02/04/2021,Sex_unknown,"555,099",1.7,1.6,"260,314",,,2.6,2.5,0,0,2.6,0,0,0
02/04/2021,US,"33,989,625",,100,"10,343,965",10.2,3.1,,100,0,,100,,0,0
02/04/2021,Sex_Male,"13,529,361",40.5,39.8,"3,635,275",8.3,2.2,36.1,35.1,0,0,36.1,0,0,0
02/04/2021,Ages_65-74_yrs,"7,805,555",23,23,"1,359,100",24.5,4.3,13.1,13.1,0,0,13.1,0,0,0
02/04/2021,Ages_12-17_yrs,"38,361",0.1,0.1,"8,734",0.2,0,0.1,0.1,0,0,0.1,0,0,0
02/04/2021,Race_eth_NHWhite,"15,708,205",66.1,46.2,"4,447,565",8,2.3,63.7,43,0,0,63.7,0,0,0
02/04/2021,Race_eth_NHBlack,"1,459,494",6.1,4.3,"387,315",3.5,0.9,5.5,3.7,0,0,5.5,0,0,0
02/04/2021,Race_eth_NHAIAN,"374,981",1.6,1.1,"135,478",15.4,5.6,1.9,1.3,0,0,1.9,0,0,0
02/03/2021,Race_eth_NHAIAN,"358,301",1.6,1.1,"118,910",14.7,4.9,1.9,1.3,0,0,1.9,0,0,0
02/03/2021,Ages_50-64_yrs,"6,564,345",20.1,20.1,"2,515,672",10.3,4,26.7,26.7,0,0,26.7,0,0,0
02/03/2021,Ages_25-39_yrs,"5,442,326",16.7,16.7,"2,411,175",8,3.5,25.6,25.6,0,0,25.6,0,0,0
02/03/2021,Age_known,"32,599,626",99.9,99.9,"9,432,397",,,99.9,99.9,0,0,99.9,0,0,0
02/03/2021,Race_eth_known,"22,715,600",99.9,69.7,"6,343,364",,,99.9,67.2,0,0,99.9,0,0,0
02/03/2021,Ages_18-24_yrs,"1,195,961",3.7,3.7,"406,858",3.9,1.3,4.3,4.3,0,0,4.3,0,0,0
02/03/2021,Ages_40-49_yrs,"3,912,297",12,12,"1,652,268",9.6,4.1,17.5,17.5,0,0,17.5,0,0,0
02/03/2021,Race_eth_NHBlack,"1,383,078",6.1,4.2,"349,529",3.4,0.8,5.5,3.7,0,0,5.5,0,0,0
02/03/2021,Ages_16-17_yrs,"33,802",0.1,0.1,"7,355",0.4,0.1,0.1,0.1,0,0,0.1,0,0,0
02/03/2021,Race_eth_NHMult_Oth,"2,297,506",10.1,7,"751,571",31.3,10.2,11.8,8,0,0,11.8,0,0,0
02/03/2021,Ages_<5yrs,"2,918",0,0,746,0,0,0,0,0,0,0,0,0,0
02/03/2021,Race_eth_unknown,"9,889,688",43.5,30.3,"3,089,281",,,48.7,32.8,0,0,48.7,0,0,0
02/03/2021,Ages_<12yrs,"7,576",0,0,999,0,0,0,0,0,0,0,0,0,0
02/03/2021,Ages_12-15_yrs,"2,748",0,0,586,0,0,0,0,0,0,0,0,0,0
02/03/2021,Race_eth_NHAsian,"1,257,209",5.5,3.9,"402,718",6.6,2.1,6.3,4.3,0,0,6.3,0,0,0
02/03/2021,Sex_Male,"12,929,107",40.3,39.7,"3,286,696",7.9,2,35.8,34.8,0,0,35.8,0,0,0
02/03/2021,Ages_75+_yrs,"8,115,859",24.9,24.9,"1,252,197",35.4,5.5,13.3,13.3,0,0,13.3,0,0,0
02/03/2021,Sex_known,"32,061,358",99.9,98.3,"9,184,820",,,99.9,97.4,0,0,99.9,0,0,0
02/03/2021,Race_eth_Hispanic,"2,350,127",10.3,7.2,"671,507",3.7,1.1,10.6,7.1,0,0,10.6,0,0,0
02/03/2021,Race_eth_NHWhite,"15,010,529",66.1,46,"4,029,366",7.6,2,63.5,42.7,0,0,63.5,0,0,0
02/03/2021,US,"32,605,305",,100,"9,432,646",9.8,2.8,,100,0,,100,,0,0
02/03/2021,Age_unknown,"5,679",0,0,249,,,0,0,0,0,0,0,0,0
02/03/2021,Ages_12-17_yrs,"36,550",0.1,0.1,"7,941",0.1,0,0.1,0.1,0,0,0.1,0,0,0
02/03/2021,Race_eth_NHNHOPI,"58,850",0.3,0.2,"19,763",6.3,2.1,0.3,0.2,0,0,0.3,0,0,0
02/03/2021,Ages_65-74_yrs,"7,324,712",22.5,22.5,"1,185,287",23,3.7,12.6,12.6,0,0,12.6,0,0,0
02/03/2021,Sex_unknown,"543,947",1.7,1.7,"247,826",,,2.7,2.6,0,0,2.7,0,0,0
02/03/2021,Sex_Female,"19,132,251",59.7,58.7,"5,898,124",11.4,3.5,64.2,62.5,0,0,64.2,0,0,0
02/03/2021,Ages_5-11_yrs,"3,109",0,0,97,0,0,0,0,0,0,0,0,0,0
02/02/2021,Ages_<5yrs,"2,872",0,0,723,0,0,0,0,0,0,0,0,0,0
02/02/2021,Ages_5-11_yrs,"3,059",0,0,95,0,0,0,0,0,0,0,0,0,0
02/02/2021,Sex_Male,"12,382,988",40.2,39.5,"2,967,285",7.6,1.8,35.5,34.5,0,0,35.5,0,0,0
02/02/2021,Age_unknown,"5,536",0,0,229,,,0,0,0,0,0,0,0,0
02/02/2021,Ages_75+_yrs,"7,716,667",24.6,24.6,"1,074,355",33.7,4.7,12.5,12.5,0,0,12.5,0,0,0
02/02/2021,Race_eth_NHNHOPI,"56,980",0.3,0.2,"18,267",6.1,2,0.3,0.2,0,0,0.3,0,0,0
02/02/2021,Ages_65-74_yrs,"6,894,310",22,22,"1,033,408",21.6,3.2,12,12,0,0,12,0,0,0
02/02/2021,Ages_18-24_yrs,"1,165,208",3.7,3.7,"371,681",3.8,1.2,4.3,4.3,0,0,4.3,0,0,0
02/02/2021,Race_eth_unknown,"9,564,500",43.9,30.5,"2,839,050",,,49.3,33,0,0,49.3,0,0,0
02/02/2021,Race_eth_NHBlack,"1,319,258",6.1,4.2,"313,486",3.2,0.8,5.4,3.6,0,0,5.4,0,0,0
02/02/2021,Race_eth_Hispanic,"2,252,631",10.3,7.2,"613,960",3.5,1,10.7,7.1,0,0,10.7,0,0,0
02/02/2021,Sex_known,"30,815,240",99.9,98.3,"8,365,183",,,99.9,97.3,0,0,99.9,0,0,0
02/02/2021,Ages_12-15_yrs,"2,690",0,0,563,0,0,0,0,0,0,0,0,0,0
02/02/2021,Ages_<12yrs,"7,445",0,0,966,0,0,0,0,0,0,0,0,0,0
02/02/2021,Race_eth_known,"21,784,104",99.9,69.5,"5,760,701",,,99.9,67,0,0,99.9,0,0,0
02/02/2021,US,"31,348,620",,100,"8,599,752",9.4,2.6,,100,0,,100,,0,0
02/02/2021,Ages_16-17_yrs,"32,375",0.1,0.1,"6,569",0.4,0.1,0.1,0.1,0,0,0.1,0,0,0
02/02/2021,Age_known,"31,343,084",99.9,99.9,"8,599,523",,,99.9,99.9,0,0,99.9,0,0,0
02/02/2021,Ages_50-64_yrs,"6,375,467",20.3,20.3,"2,321,617",10,3.6,27,27,0,0,27,0,0,0
02/02/2021,Ages_25-39_yrs,"5,328,962",17,17,"2,254,305",7.8,3.3,26.2,26.2,0,0,26.2,0,0,0
02/02/2021,Ages_40-49_yrs,"3,819,960",12.2,12.2,"1,536,059",9.4,3.8,17.9,17.9,0,0,17.9,0,0,0
02/02/2021,Sex_unknown,"533,380",1.7,1.7,"234,569",,,2.8,2.7,0,0,2.8,0,0,0
02/02/2021,Race_eth_NHAsian,"1,212,578",5.6,3.9,"375,679",6.4,2,6.5,4.4,0,0,6.5,0,0,0
02/02/2021,Sex_Female,"18,432,252",59.8,58.8,"5,397,898",10.9,3.2,64.5,62.8,0,0,64.5,0,0,0
02/02/2021,Race_eth_NHAIAN,"346,009",1.6,1.1,"103,648",14.2,4.3,1.8,1.2,0,0,1.8,0,0,0
02/02/2021,Ages_12-17_yrs,"35,065",0.1,0.1,"7,132",0.1,0,0.1,0.1,0,0,0.1,0,0,0
02/02/2021,Race_eth_NHMult_Oth,"2,222,291",10.2,7.1,"684,209",30.3,9.3,11.9,8,0,0,11.9,0,0,0
02/02/2021,Race_eth_NHWhite,"14,374,357",66,45.9,"3,651,452",7.3,1.9,63.4,42.5,0,0,63.4,0,0,0
02/01/2021,Race_eth_NHMult_Oth,"2,155,614",10.2,7.1,"623,474",29.4,8.5,11.8,7.9,0,0,11.8,0,0,0
02/01/2021,Race_eth_Hispanic,"2,178,805",10.3,7.2,"564,314",3.4,0.9,10.7,7.1,0,0,10.7,0,0,0
02/01/2021,Ages_75+_yrs,"7,412,277",24.4,24.4,"916,101",32.4,4,11.6,11.6,0,0,11.6,0,0,0
02/01/2021,Ages_25-39_yrs,"5,244,404",17.3,17.3,"2,124,141",7.7,3.1,26.9,26.9,0,0,26.9,0,0,0
02/01/2021,Sex_unknown,"525,679",1.8,1.7,"222,697",,,2.9,2.8,0,0,2.9,0,0,0
02/01/2021,Ages_<12yrs,"7,303",0,0,916,0,0,0,0,0,0,0,0,0,0
02/01/2021,Race_eth_unknown,"9,317,058",44.2,30.7,"2,621,090",,,49.6,33.2,0,0,49.6,0,0,0
02/01/2021,Age_known,"30,383,597",99.9,99.9,"7,901,529",,,99.9,99.9,0,0,99.9,0,0,0
02/01/2021,Ages_40-49_yrs,"3,751,104",12.3,12.3,"1,440,028",9.2,3.5,18.2,18.2,0,0,18.2,0,0,0
02/01/2021,Ages_65-74_yrs,"6,562,115",21.6,21.6,"909,003",20.6,2.9,11.5,11.5,0,0,11.5,0,0,0
02/01/2021,Race_eth_NHWhite,"13,897,962",66,45.7,"3,344,459",7,1.7,63.3,42.3,0,0,63.3,0,0,0
02/01/2021,Ages_16-17_yrs,"31,390",0.1,0.1,"5,945",0.4,0.1,0.1,0.1,0,0,0.1,0,0,0
02/01/2021,Ages_50-64_yrs,"6,230,397",20.5,20.5,"2,162,500",9.8,3.4,27.4,27.4,0,0,27.4,0,0,0
02/01/2021,Race_eth_NHAsian,"1,177,151",5.6,3.9,"354,209",6.2,1.9,6.7,4.5,0,0,6.7,0,0,0
02/01/2021,Race_eth_NHNHOPI,"55,275",0.3,0.2,"17,026",6,1.8,0.3,0.2,0,0,0.3,0,0,0
02/01/2021,Ages_5-11_yrs,"3,010",0,0,89,0,0,0,0,0,0,0,0,0,0
02/01/2021,Sex_known,"29,863,106",99.9,98.3,"7,679,052",,,99.9,97.2,0,0,99.9,0,0,0
02/01/2021,Sex_Female,"17,905,443",60,58.9,"4,977,986",10.6,3,64.8,63,0,0,64.8,0,0,0
02/01/2021,US,"30,388,785",,100,"7,901,749",9.2,2.4,,100,0,,100,,0,0
02/01/2021,Race_eth_NHBlack,"1,270,032",6,4.2,"284,306",3.1,0.7,5.4,3.6,0,0,5.4,0,0,0
02/01/2021,Age_unknown,"5,188",0,0,220,,,0,0,0,0,0,0,0,0
02/01/2021,Race_eth_known,"21,071,712",99.9,69.3,"5,280,658",,,99.9,66.8,0,0,99.9,0,0,0
02/01/2021,Sex_Male,"11,957,663",40,39.3,"2,701,066",7.3,1.7,35.2,34.2,0,0,35.2,0,0,0
02/01/2021,Ages_12-17_yrs,"34,025",0.1,0.1,"6,485",0.1,0,0.1,0.1,0,0,0.1,0,0,0
02/01/2021,Ages_<5yrs,"2,838",0,0,698,0,0,0,0,0,0,0,0,0,0
02/01/2021,Ages_12-15_yrs,"2,635",0,0,540,0,0,0,0,0,0,0,0,0,0
02/01/2021,Race_eth_NHAIAN,"336,873",1.6,1.1,"92,870",13.8,3.8,1.8,1.2,0,0,1.8,0,0,0
02/01/2021,Ages_18-24_yrs,"1,141,972",3.8,3.8,"342,355",3.7,1.1,4.3,4.3,0,0,4.3,0,0,0
01/31/2021,Age_unknown,"4,838",0,0,202,,,0,0,0,0,0,0,0,0
01/31/2021,Race_eth_NHMult_Oth,"2,098,999",10.2,7.1,"568,710",28.6,7.7,11.6,7.8,0,0,11.6,0,0,0
01/31/2021,Ages_<12yrs,"7,209",0,0,880,0,0,0,0,0,0,0,0,0,0
01/31/2021,Race_eth_NHBlack,"1,231,639",6,4.2,"262,362",3,0.6,5.4,3.6,0,0,5.4,0,0,0
01/31/2021,Race_eth_NHAIAN,"329,835",1.6,1.1,"85,598",13.5,3.5,1.8,1.2,0,0,1.8,0,0,0
01/31/2021,Ages_5-11_yrs,"2,985",0,0,78,0,0,0,0,0,0,0,0,0,0
01/31/2021,US,"29,623,379",,100,"7,331,502",8.9,2.2,,100,0,,100,,0,0
01/31/2021,Race_eth_Hispanic,"2,119,195",10.3,7.2,"526,732",3.3,0.8,10.8,7.2,0,0,10.8,0,0,0
01/31/2021,Ages_50-64_yrs,"6,114,544",20.6,20.6,"2,034,165",9.6,3.2,27.7,27.7,0,0,27.7,0,0,0
01/31/2021,Sex_Male,"11,621,686",39.9,39.2,"2,485,209",7.1,1.5,34.9,33.9,0,0,34.9,0,0,0
01/31/2021,Race_eth_known,"20,501,165",99.9,69.2,"4,888,553",,,99.9,66.7,0,0,99.9,0,0,0
01/31/2021,Race_eth_NHAsian,"1,147,634",5.6,3.9,"336,471",6,1.8,6.9,4.6,0,0,6.9,0,0,0
01/31/2021,Race_eth_NHNHOPI,"53,981",0.3,0.2,"16,021",5.8,1.7,0.3,0.2,0,0,0.3,0,0,0
01/31/2021,Ages_25-39_yrs,"5,175,059",17.5,17.5,"2,018,807",7.6,3,27.5,27.5,0,0,27.5,0,0,0
01/31/2021,Ages_65-74_yrs,"6,304,408",21.3,21.3,"807,633",19.8,2.5,11,11,0,0,11,0,0,0
01/31/2021,Ages_75+_yrs,"7,165,760",24.2,24.2,"781,675",31.3,3.4,10.7,10.7,0,0,10.7,0,0,0
01/31/2021,Age_known,"29,618,541",99.9,99.9,"7,331,300",,,99.9,99.9,0,0,99.9,0,0,0
01/31/2021,Sex_Female,"17,482,068",60.1,59,"4,635,854",10.4,2.8,65.1,63.2,0,0,65.1,0,0,0
01/31/2021,Ages_40-49_yrs,"3,694,575",12.5,12.5,"1,362,899",9.1,3.3,18.6,18.6,0,0,18.6,0,0,0
01/31/2021,Sex_known,"29,103,754",99.9,98.2,"7,121,063",,,99.9,97.1,0,0,99.9,0,0,0
